PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,GeoRefNo,Prop_Addr,Latitude,Longitude
907270050,2214,268500,60,RL,67,10566,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261,Gd,TA,PConc,Gd,TA,Av,GLQ,920,Unf,0,170,1090,GasA,Ex,Y,SBrkr,1090,1124,0,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1999,Fin,3,646,TA,TA,Y,197,80,0,0,0,0,,,,0,7,2006,WD ,Normal,907270050,614 POE AVE,42.01739615,-93.68392906
528178010,2200,382500,20,RL,117,15262,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557,Unf,0,643,2200,GasA,Ex,Y,SBrkr,2200,0,0,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2003,Fin,3,685,TA,TA,Y,208,55,0,0,0,0,,,,0,7,2009,WD ,Normal,528178010,3815 VALLEY VIEW RD,42.05804938,-93.65495209
907200230,1040,124000,20,RL,60,8430,Pave,,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136,TA,TA,CBlock,Gd,TA,No,Rec,616,Unf,0,424,1040,GasA,TA,Y,SBrkr,1040,0,0,0,0,2,0,3,1,TA,5,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,8,2009,WD ,Normal,907200230,5129 SCHUBERT ST,42.02139223,-93.68687474
527162090,1253,176000,20,RL,63,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,1237,GasA,Gd,Y,SBrkr,1253,0,0,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995,Fin,2,402,TA,TA,Y,220,21,0,0,0,0,,,,0,6,2007,WD ,Normal,527162090,3809 EISENHOWER AVE,42.05911164,-93.6381182
527450460,1030,116000,160,RM,21,1890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380,TA,TA,CBlock,TA,TA,No,ALQ,282,Unf,0,212,494,GasA,Ex,Y,SBrkr,494,536,0,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,1973,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,Normal,527450460,1220 TRUMAN PL,42.052547,-93.628226
528106120,1618,252000,20,RL,110,16163,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,232,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1618,1618,GasA,Ex,Y,SBrkr,1618,0,0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004,Fin,3,880,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,Normal,528106120,3337 WESTON DR,42.06129134,-93.65760765
528294070,2291,230000,60,RL,66,8738,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,975,975,GasA,Ex,Y,SBrkr,1005,1286,0,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1999,Fin,2,429,TA,TA,Y,192,0,0,0,0,0,,,,0,2,2006,WD ,Normal,528294070,3808 HYDE AVE,42.05855682,-93.64093664
535455090,1278,127500,50,RL,60,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,673,Unf,0,181,854,GasA,Fa,Y,FuseA,854,424,0,0,0,1,0,4,1,TA,6,Typ,0,,Attchd,1954,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,MnWw,,0,4,2008,WD ,Normal,535455090,1312 CARROLL AVE,42.03477902,-93.608867
535176070,1244,150000,20,RL,90,11988,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,777,Unf,0,467,1244,GasA,Ex,Y,FuseA,1244,0,0,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957,Unf,1,336,TA,TA,Y,0,40,0,0,0,0,,,,0,5,2007,WD ,Normal,535176070,2204 DUFF AVE,42.04428257,-93.61316514
902405070,2495,184000,70,RM,60,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1890,1999,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,1313,1313,GasW,Gd,Y,SBrkr,1313,1182,0,0,0,2,0,5,1,TA,10,Typ,1,Gd,Detchd,1950,Unf,2,342,TA,Fa,Y,0,299,0,0,0,0,,,,0,12,2008,WD ,Normal,902405070,223 E 6TH ST,42.02710956,-93.60831768
535478090,864,105000,20,RL,70,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,468,Unf,0,396,864,GasA,Gd,Y,SBrkr,864,0,0,0,1,1,0,3,1,TA,5,Typ,0,,Attchd,1962,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,2,2006,WD ,Normal,535478090,607 E 13TH ST,42.03462587,-93.60476
907202130,1268,143500,20,RL,,9286,Pave,,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,GasA,TA,Y,SBrkr,1268,0,0,0,0,1,1,3,1,Gd,5,Typ,0,,Detchd,1978,Unf,1,252,TA,TA,Y,173,0,0,0,0,0,,,,0,10,2009,WD ,Normal,907202130,5011 EMERSON DR,42.0199428,-93.6865161
902100030,764,73000,30,RM,30,5232,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,680,680,GasA,Gd,N,FuseP,764,0,0,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1965,Unf,2,504,TA,TA,N,0,0,0,0,0,0,,,,0,6,2008,WD ,Normal,902100030,618 13TH ST,42.03439317,-93.61898139
902105050,1306,130000,50,RM,90,15660,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,240,240,GasA,TA,Y,SBrkr,810,496,0,0,0,1,1,3,1,Gd,6,Typ,0,,Detchd,1959,Unf,2,472,Fa,TA,N,0,0,0,0,0,0,,MnPrv,,0,7,2009,WD ,Normal,902105050,1111 BURNETT AVE,42.03230057,-93.61563178
534252270,1978,176000,60,RL,,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342,TA,TA,CBlock,TA,TA,No,BLQ,552,Unf,0,280,832,GasA,Gd,Y,SBrkr,1098,880,0,0,0,2,1,4,1,TA,9,Typ,1,Gd,Attchd,1968,RFn,2,486,TA,TA,Y,0,43,0,0,0,0,,GdPrv,,0,4,2008,WD ,Normal,534252270,2218 NORTHWESTERN AVE,42.04404296,-93.6257658
532377050,1040,145000,20,RL,84,7476,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Rec,812,Unf,0,228,1040,GasA,TA,Y,SBrkr,1040,0,0,1,0,1,1,3,1,TA,5,Typ,0,,Detchd,1991,Fin,2,686,TA,TA,Y,188,0,0,0,0,0,,,,0,6,2007,WD ,Normal,532377050,4004 TORONTO ST,42.03568459,-93.67249157
534177210,1242,175500,20,RL,80,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320,TA,TA,CBlock,TA,TA,No,ALQ,916,Unf,0,326,1242,GasA,Fa,Y,SBrkr,1242,0,0,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2007,WD ,Normal,534177210,2216 FILLMORE AVE,42.04384912,-93.6313094
533221030,1512,168500,160,FV,,2117,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513,Gd,TA,PConc,Gd,TA,No,GLQ,420,Unf,0,336,756,GasA,Ex,Y,SBrkr,756,756,0,0,0,2,1,2,1,Gd,4,Typ,1,TA,Detchd,2000,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2007,WD ,Normal,533221030,2723 HAMPTON ST,42.04615042,-93.64583712
909175030,1595,140000,50,RL,60,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,940,GasA,Ex,Y,SBrkr,1192,403,0,0,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940,Unf,1,240,TA,TA,Y,0,0,108,0,0,0,,,,0,6,2006,WD ,Normal,909175030,421 HAYWARD AVE,42.01876394,-93.6518441
528164040,1792,374000,20,RL,72,11846,Pave,,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567,Unf,0,225,1792,GasA,Ex,Y,SBrkr,1792,0,0,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2003,Fin,3,874,TA,TA,Y,206,49,0,0,0,0,,,,0,8,2006,WD ,Normal,528164040,3332 FOXLEY DR,42.05847686,-93.65716541
527402240,1479,184000,60,RL,,7472,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138,TA,TA,CBlock,TA,TA,No,ALQ,626,Unf,0,99,725,GasA,Gd,Y,SBrkr,725,754,0,1,0,1,1,4,1,Gd,7,Typ,0,,Attchd,1972,Fin,2,484,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2007,WD ,Normal,527402240,1111 GARNER CIR,42.05458687,-93.62644648
528181070,1554,209500,120,RL,34,4590,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,GasA,Ex,Y,SBrkr,1554,0,0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,627,TA,TA,Y,156,73,0,0,0,0,,,,0,5,2007,CWD,Normal,528181070,2904 ROXBORO DR,42.05823995,-93.64947732
535152130,1143,136000,20,RL,,8050,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150,TA,TA,CBlock,TA,TA,No,BLQ,856,Rec,162,125,1143,GasA,TA,Y,SBrkr,1143,0,0,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1959,RFn,1,308,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,5,2010,WD ,Normal,535152130,2103 CLARK AVE,42.04302518,-93.61714449
535353160,1544,138000,50,RL,60,14190,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,7,1890,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,925,925,GasA,Gd,Y,SBrkr,1000,544,0,0,0,2,0,3,1,TA,7,Typ,0,,,,,0,0,,,N,231,0,0,0,0,0,,,,0,4,2007,WD ,Normal,535353160,1320 GRAND AVE,42.03491136,-93.62031614
907420080,1456,189000,60,RL,63,8199,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,GasA,Ex,Y,SBrkr,728,728,0,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,410,TA,TA,Y,36,18,0,0,0,0,,,,0,10,2008,WD ,Normal,907420080,1002 POE AVE,42.01389871,-93.68400429
907410130,1602,293200,20,RL,85,10200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Gd,TA,PConc,Gd,TA,Av,GLQ,1478,Unf,0,100,1578,GasA,Ex,Y,SBrkr,1602,0,0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,810,TA,TA,Y,0,48,0,0,195,0,,,,0,1,2009,WD ,Normal,907410130,705 POE AVE,42.01704336,-93.68393499
534403410,1152,180500,80,RL,,14112,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,0,138,1152,GasA,TA,Y,SBrkr,1152,0,0,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1964,RFn,2,484,TA,TA,Y,227,0,0,0,0,0,,,,0,4,2010,WD ,Normal,534403410,1904 BEL AIR DR,42.0412141,-93.62741617
533205110,1378,214000,120,FV,45,4379,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,851,Unf,0,527,1378,GasA,Ex,Y,SBrkr,1378,0,0,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004,Fin,2,540,TA,TA,Y,160,56,0,0,0,0,,,,0,7,2007,WD ,Normal,533205110,2825 BUCKINGHAM CT,42.04760479,-93.64810461
907262050,1829,237000,60,RL,44,9548,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,Y,SBrkr,941,888,0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003,RFn,2,613,TA,TA,Y,192,39,0,0,0,0,,,,0,1,2010,WD ,Normal,907262050,5025 KEATS ST,42.01620173,-93.68697655
902405100,1869,124900,50,RM,98,8820,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,1088,Unf,0,0,1088,GasA,TA,Y,SBrkr,1188,561,120,0,0,1,0,2,1,TA,7,Typ,0,,Detchd,1963,Unf,2,456,TA,TA,Y,48,0,244,0,0,0,,MnWw,,0,9,2009,WD ,Normal,902405100,604 CARROLL AVE,42.02717642,-93.60867185
534251280,1632,173000,60,RL,,9130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252,TA,TA,CBlock,TA,TA,No,GLQ,400,Rec,64,336,800,GasA,Gd,Y,SBrkr,800,832,0,0,1,1,1,4,1,Gd,7,Typ,0,,Attchd,1966,Unf,2,484,TA,TA,Y,0,40,0,0,0,0,,,,0,7,2008,WD ,Normal,534251280,2117 NORTHWESTERN AVE,42.0431718,-93.62596657
533205060,1488,260000,120,FV,25,4835,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Ex,TA,Av,GLQ,1298,Unf,0,190,1488,GasA,Ex,Y,SBrkr,1488,0,0,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004,Fin,2,506,TA,TA,Y,168,50,0,0,0,0,,,,0,3,2010,WD ,Normal,533205060,2838 BUCKINGHAM CT,42.04743193,-93.64807924
907405130,1337,185000,20,RL,65,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,699,Unf,0,638,1337,GasA,Ex,Y,SBrkr,1337,0,0,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2003,RFn,2,531,TA,TA,Y,0,39,0,0,0,0,,,,0,10,2007,WD ,Normal,907405130,827 MILLER AVE,42.01383388,-93.68675697
924100050,1479,161000,50,RL,68,10544,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,476,Unf,0,388,864,GasA,TA,Y,SBrkr,864,615,0,0,0,2,0,5,1,TA,8,Typ,0,,Attchd,1969,Fin,1,275,TA,TA,Y,287,0,280,0,0,0,,,,0,4,2010,WD ,Normal,924100050,3418 JEWEL DR,41.9934958,-93.6093452
923225370,988,94900,180,RM,21,1596,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,437,Unf,0,25,462,GasA,TA,Y,SBrkr,526,462,0,1,0,1,0,1,1,TA,4,Typ,1,Po,BuiltIn,1973,RFn,1,297,TA,TA,Y,0,101,0,120,0,0,,GdWo,,0,7,2008,WD ,Normal,923225370,546 MEADOW CT,41.99177606,-93.60411622
906203120,2196,271900,20,RL,90,14684,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,GasA,Gd,Y,SBrkr,2196,0,0,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,,,,0,6,2009,WD ,Normal,906203120,4811 IDAHO CIR,42.03254869,-93.68353202
903400220,2134,214500,75,RL,,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,844,844,GasA,Gd,N,FuseA,1445,689,0,0,0,2,0,5,1,Gd,10,Typ,0,,Detchd,1930,Unf,2,441,TA,TA,Y,0,60,268,0,0,0,,,,0,7,2009,WD ,Normal,903400220,836 BROOKRIDGE AVE,42.02974285,-93.62746623
911370530,1646,300000,120,RM,44,3842,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186,Gd,TA,PConc,Ex,TA,Gd,GLQ,1564,Unf,0,30,1594,GasA,Ex,Y,SBrkr,1646,0,0,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004,Fin,2,525,TA,TA,Y,128,53,0,0,155,0,,,,0,12,2006,WD ,Normal,911370530,1506 GOLDEN ASPEN DR,42.00916409,-93.61611798
528235120,1593,193000,60,RL,62,7415,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,759,Unf,0,80,839,GasA,Ex,Y,SBrkr,864,729,0,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2004,Fin,2,398,TA,TA,Y,100,75,0,0,0,0,,,,0,4,2008,WD ,Normal,528235120,3834 WELBECK DR,42.0602303,-93.6439316
532477040,2167,294000,60,RL,,17542,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,GasA,TA,Y,SBrkr,1516,651,0,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974,RFn,2,518,TA,TA,Y,220,47,0,0,0,0,,MnPrv,,0,7,2007,WD ,Normal,532477040,3320 KINGMAN RD,42.03730549,-93.66115679
528228430,1548,225000,120,RM,,3072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18,Gd,TA,PConc,Gd,TA,No,GLQ,1059,Unf,0,306,1365,GasA,Ex,Y,SBrkr,1548,0,0,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2004,Fin,2,388,TA,TA,Y,143,20,0,0,0,0,,,,0,9,2006,WD ,Normal,528228430,2404 WESTWIND DR,42.06241273,-93.641678
527357110,1308,146900,60,RL,75,9743,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,5,6,1969,1969,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,Fa,No,BLQ,280,Unf,0,440,720,GasA,Gd,Y,SBrkr,720,588,0,0,0,1,1,3,1,TA,7,Typ,0,,Detchd,1969,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2008,WD ,Normal,527357110,2918 EISENHOWER AVE,42.05037326,-93.63712516
907202100,907,130000,20,RL,39,16300,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,1977,1977,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,Rec,60,BLQ,417,399,876,GasA,TA,Y,SBrkr,907,0,0,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1977,RFn,1,308,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,1,2007,WD ,Normal,907202100,5000 EMERSON DR,42.019845,-93.685047
534127190,2156,262500,20,RL,,20781,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,1568,GasA,TA,Y,SBrkr,2156,0,0,0,0,2,0,3,1,TA,9,Typ,1,Gd,Attchd,1968,RFn,2,508,Gd,TA,Y,0,80,0,290,0,0,,,,0,6,2006,WD ,Normal,534127190,2749 CLEVELAND DR,42.049094,-93.63368
535125070,1567,256000,20,RL,80,14695,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,210,TA,Gd,CBlock,TA,TA,No,ALQ,1387,Unf,0,175,1562,GasA,Gd,Y,SBrkr,1567,0,0,1,0,2,0,2,1,Gd,5,Typ,2,Gd,Attchd,1966,Unf,2,542,TA,TA,Y,0,110,0,0,342,0,,GdWo,,0,7,2009,WD ,Normal,535125070,2720 THOMPSON DR,42.04869596,-93.61551526
535401080,1287,162000,20,RL,,9830,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,72,Rec,258,733,1063,GasA,Ex,Y,SBrkr,1287,0,0,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1997,Fin,2,576,TA,TA,Y,364,17,0,0,182,0,,,,0,3,2010,WD ,Normal,535401080,1804 MAXWELL AVE,42.04017671,-93.60736902
534403400,1488,167000,20,RL,,10368,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,112,TA,TA,CBlock,TA,TA,No,ALQ,260,LwQ,748,0,1008,GasA,Ex,Y,SBrkr,1488,0,0,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1964,Fin,2,430,TA,TA,Y,154,60,0,0,0,0,,,,0,4,2006,WD ,Normal,534403400,1909 BEL AIR CIR,42.04111144,-93.6270301
