,BedroomAbvGr,HeatingQC,CentralAir,HouseStyle,2ndFlrSF,1stFlrSF,KitchenAbvGr,KitchenQual,GarageCars,GarageArea,OverallCond,Street,dist_to_ISU,Latitude,Longitude,TotalFullBath,TotalHalfBath
1475,2,TA,Y,1,561,1188,1,TA,2.0,456.0,6,Pave,3125.01425132378,42.02717642,-93.60867185,1.0,0.0
1476,4,Gd,Y,2,832,800,1,Gd,2.0,484.0,8,Pave,2496.0997621992005,42.0431718,-93.62596657,1.0,2.0
1477,2,Ex,Y,1,0,1488,1,Gd,2.0,506.0,5,Pave,2308.9718574178687,42.04743193,-93.64807924,3.0,0.0
1478,3,Ex,Y,1,0,1337,1,Gd,2.0,531.0,5,Pave,3620.2092514609712,42.01383388,-93.68675697,3.0,0.0
1479,5,TA,Y,1,615,864,1,TA,1.0,275.0,5,Pave,4801.5948378498,41.9934958,-93.6093452,2.0,0.0
1480,1,TA,Y,2,462,526,1,TA,1.0,297.0,6,Pave,5229.085489827271,41.99177606,-93.60411622,2.0,0.0
1481,3,Gd,Y,1,0,2196,1,Gd,3.0,701.0,7,Pave,3127.051295355299,42.03254869,-93.68353202,2.0,0.0
1482,5,Gd,N,2,689,1445,1,Gd,2.0,441.0,6,Pave,1608.1345898964364,42.02974285,-93.62746623,2.0,0.0
1483,2,Ex,Y,1,0,1646,1,Gd,2.0,525.0,5,Pave,3178.303793989689,42.00916409,-93.61611798,3.0,1.0
1484,3,Ex,Y,2,729,864,1,TA,2.0,398.0,5,Pave,3734.426857862498,42.0602303,-93.6439316,3.0,1.0
1485,3,TA,Y,2,651,1516,1,Gd,2.0,518.0,7,Pave,1689.9993934816355,42.03730549,-93.66115679,3.0,1.0
1486,2,Ex,Y,1,0,1548,1,Gd,2.0,388.0,5,Pave,3990.987407395898,42.06241273,-93.641678,3.0,0.0
1487,3,Gd,Y,2,588,720,1,TA,2.0,484.0,6,Pave,2743.8384835437987,42.05037326,-93.63712516,1.0,1.0
1488,3,TA,Y,1,0,907,1,TA,1.0,308.0,4,Pave,3274.0897727638835,42.019845,-93.685047,2.0,0.0
1489,3,TA,Y,1,0,2156,1,TA,2.0,508.0,7,Pave,2705.8299308057267,42.049094,-93.63368,2.0,0.0
1490,2,Gd,Y,1,0,1567,1,Gd,2.0,542.0,8,Pave,3539.768754633935,42.04869596,-93.61551526,3.0,0.0
1491,3,Ex,Y,1,0,1287,1,Gd,2.0,576.0,7,Pave,3562.3675866435956,42.04017671,-93.60736902,2.0,0.0
1492,3,Ex,Y,1,0,1488,1,TA,2.0,430.0,6,Pave,2270.166797485891,42.04111144,-93.6270301,2.0,1.0
1493,3,Ex,Y,2,732,976,1,Gd,2.0,380.0,5,Pave,2068.2066962718086,42.01879545,-93.66916401,2.0,0.0
1494,2,Ex,Y,1,0,1337,1,Gd,2.0,511.0,5,Pave,3602.259647089089,42.05488151,-93.62498567,2.0,0.0
1495,4,Ex,Y,2,1288,997,1,Gd,3.0,648.0,5,Pave,3274.8037418673243,42.05575945,-93.65294508,2.0,1.0
1496,3,Ex,Y,1,0,1494,1,Gd,2.0,514.0,5,Pave,3658.1067095511917,42.03513882,-93.68930842,3.0,0.0
1497,6,Ex,Y,2,1619,1168,2,TA,4.0,820.0,5,Pave,2712.733913847021,42.03052267,-93.67893741,6.0,2.0
1498,3,Gd,Y,2,815,944,1,Gd,2.0,525.0,5,Pave,2697.1189354181083,42.02785833,-93.67911611,3.0,1.0
1499,3,Gd,Y,2,833,885,1,TA,2.0,427.0,5,Pave,3657.6063170234593,42.05912131,-93.63902088,2.0,1.0
1500,2,Ex,Y,1,0,864,1,TA,2.0,400.0,5,Pave,3853.5765857387732,42.05675269,-93.62326031,1.0,0.0
1501,3,TA,Y,2,0,1282,1,TA,3.0,672.0,6,Pave,3437.3861103904824,42.02005015,-93.68713884,2.0,1.0
1502,3,Ex,Y,1,0,992,1,Gd,1.0,294.0,7,Pave,2620.3272330620866,42.0313002,-93.67761418,2.0,0.0
1503,3,TA,Y,1,0,1478,1,TA,2.0,506.0,5,Pave,5011.498466252849,41.99563964,-93.60254727,3.0,0.0
1504,1,Ex,Y,1,0,848,1,Gd,2.0,420.0,5,Pave,3090.8726285348735,42.01628419,-93.68119089,2.0,0.0
1505,3,Ex,Y,1,0,1100,1,TA,2.0,462.0,6,Pave,3796.5856294499545,42.02207108,-93.6920379,1.0,1.0
1506,3,Ex,Y,2,739,970,1,Gd,2.0,380.0,5,Pave,2083.6939048805234,42.01879912,-93.66937326,2.0,0.0
1507,3,Ex,Y,2,488,1426,1,Gd,3.0,746.0,5,Pave,3587.2622781305304,42.0586878,-93.65214171,3.0,1.0
1508,2,Ex,Y,1,0,936,1,TA,1.0,308.0,7,Pave,2614.6037904657574,42.038242,-93.61891929,2.0,0.0
1509,2,TA,N,1,0,950,1,TA,2.0,400.0,5,Pave,2875.6115680257667,42.04049987,-93.61705368,1.0,0.0
1510,3,Ex,Y,1,0,1600,1,Gd,3.0,890.0,5,Pave,4084.925749537467,42.06298474,-93.65423516,2.0,0.0
1511,3,Ex,Y,1,0,1114,1,Gd,0.0,0.0,5,Pave,3847.771647052548,42.0377994,-93.69062607,1.0,1.0
1512,4,Ex,Y,1,0,2117,1,TA,2.0,550.0,7,Pave,3698.8253997742077,42.051257,-93.616288,2.0,1.0
1513,3,Fa,Y,2,811,849,1,TA,1.0,240.0,7,Pave,1046.2906493375683,42.01853589,-93.64020251,1.0,1.0
1514,1,Ex,Y,1,0,1569,1,Gd,3.0,660.0,5,Pave,4009.9560056883333,42.06258396,-93.64167516,2.0,1.0
1515,3,TA,Y,1,0,1040,1,Gd,2.0,484.0,7,Pave,3294.8726725449187,42.01961,-93.685229,2.0,0.0
1517,3,Gd,Y,1,0,1721,1,TA,2.0,440.0,6,Pave,2298.7234609232605,42.03135068,-93.67361746,2.0,1.0
1518,2,Gd,Y,1,0,1008,1,Gd,1.0,240.0,7,Pave,2810.8898986991444,42.0393602,-93.61704196,2.0,0.0
1519,3,TA,Y,2,676,888,1,TA,2.0,476.0,6,Pave,3303.4369005412445,42.03476061,-93.68499576,2.0,1.0
1520,2,Ex,Y,1,0,816,1,TA,2.0,816.0,8,Pave,5568.216356654209,41.98787307,-93.60394051,2.0,0.0
1521,3,Ex,Y,1,0,1588,1,Gd,3.0,825.0,5,Pave,3069.772579489478,42.05414646,-93.64249539,2.0,0.0
1522,2,Fa,Y,1,0,1055,1,TA,2.0,440.0,6,Pave,3115.0918903802994,42.05015366,-93.6258704,2.0,0.0
1523,1,Gd,Y,2,0,630,1,TA,0.0,0.0,6,Pave,5353.994995399787,41.99166177,-93.60205286,2.0,0.0
1524,4,Fa,Y,2,784,1146,1,TA,1.0,316.0,5,Pave,1512.8556500598847,42.02540937,-93.62826717,3.0,0.0
1525,2,Ex,Y,1,0,1353,1,TA,2.0,478.0,5,Pave,3086.629881825079,42.05326386,-93.63565199,3.0,0.0
1526,3,TA,Y,1,0,1329,1,Gd,1.0,312.0,6,Pave,3684.881520506582,42.05269954,-93.61883291,1.0,1.0
1527,3,Ex,Y,2,896,760,1,Gd,2.0,397.0,5,Pave,2264.4701247074763,42.01899046,-93.67187316,2.0,1.0
1528,4,Ex,Y,1,511,1163,1,TA,2.0,396.0,7,Pave,1191.5612961135962,42.02818506,-93.66078678,2.0,0.0
1529,2,Gd,Y,2,0,796,1,TA,1.0,336.0,8,Pave,5421.5310936354335,41.991581,-93.600982,1.0,1.0
1530,2,Ex,Y,1,0,1506,1,Gd,2.0,440.0,5,Pave,4086.798724017164,42.06330892,-93.64211499,2.0,0.0
1531,3,Ex,Y,2,882,1180,1,TA,2.0,454.0,5,Pave,3211.8564760950585,42.02949388,-93.68520334,3.0,1.0
1532,3,Ex,Y,1,0,1658,1,Gd,3.0,726.0,5,Pave,3086.3652227223924,42.05430953,-93.64266102,2.0,1.0
1533,3,Gd,Y,1,0,864,1,TA,1.0,360.0,5,Pave,2115.1228168110306,42.0346945,-93.66973713,1.0,0.0
1534,3,Ex,Y,2,989,1108,1,Gd,2.0,583.0,6,Pave,3153.14802096116,42.0177561,-93.682723,3.0,1.0
1535,3,TA,Y,1,0,1159,1,TA,1.0,336.0,5,Pave,2496.4276339142248,42.03065627,-93.67625133,1.0,1.0
1536,3,TA,Y,1,0,882,1,TA,1.0,294.0,7,Pave,2671.86686557948,42.04264009,-93.62229194,1.0,0.0
1537,3,Ex,Y,1,0,1530,1,Gd,3.0,984.0,5,Pave,2629.211191549792,42.0503128,-93.6481626,2.0,0.0
1539,2,TA,Y,1,0,1012,1,TA,1.0,308.0,5,Pave,1524.2936643333505,42.02143699,-93.62946089,1.0,0.0
1540,1,Gd,Y,1,0,1200,1,Gd,2.0,884.0,8,Pave,2791.373823429271,42.04580647,-93.62457703,2.0,1.0
1541,3,TA,Y,1,0,1052,1,TA,1.0,311.0,5,Pave,2212.18436583519,42.04207483,-93.62950107,2.0,0.0
1542,4,Ex,Y,2,1081,847,1,Gd,2.0,434.0,5,Pave,3649.317110758176,42.01517982,-93.68786591,2.0,1.0
1543,2,Fa,N,1,360,576,1,TA,0.0,0.0,5,Grvl,3509.3725971287195,42.02253827,-93.60438565,1.0,0.0
1544,2,Fa,N,1,0,944,1,Fa,2.0,528.0,3,Pave,1805.389495549867,42.01803175,-93.6649803,1.0,0.0
1545,4,TA,Y,2,1175,1170,1,TA,2.0,360.0,8,Pave,1167.788824733375,42.01747084,-93.63975359,2.0,1.0
1546,2,Ex,Y,2,0,926,1,TA,1.0,351.0,6,Pave,4795.331637764214,41.99707828,-93.60431649,2.0,0.0
1547,3,TA,Y,1,0,1142,1,TA,2.0,528.0,5,Pave,5085.0617157223605,41.99272097,-93.60530866,2.0,1.0
1548,4,Ex,Y,2,1070,824,1,Gd,2.0,510.0,5,Pave,3471.8008855839194,41.99549673,-93.64798055,3.0,1.0
1549,2,Gd,Y,1,0,729,1,TA,0.0,0.0,6,Pave,1734.0553375303962,42.03570702,-93.62936082,1.0,0.0
1550,1,TA,N,1,0,438,1,Fa,1.0,246.0,5,Pave,1117.9779023772023,42.01745576,-93.651822,1.0,0.0
1551,2,Ex,Y,2,0,996,1,Gd,2.0,564.0,6,Pave,2800.7397767789435,42.03075198,-93.679967,2.0,0.0
1552,4,TA,Y,2,676,1226,1,TA,2.0,576.0,5,Pave,2219.344633719316,42.03153563,-93.62043069,2.0,0.0
1553,3,Ex,Y,2,903,1128,1,Gd,2.0,577.0,5,Pave,3525.0209872192545,42.01834544,-93.68766481,3.0,1.0
1554,3,Ex,N,1,0,845,1,TA,1.0,290.0,3,Pave,1402.3352862613172,42.02507804,-93.66333637,1.0,0.0
1555,2,Ex,Y,1,0,1448,1,Gd,2.0,692.0,5,Pave,2671.4796223903954,42.05068025,-93.64847774,2.0,0.0
1556,3,TA,N,2,585,851,1,TA,1.0,228.0,7,Pave,1074.1141699300954,42.01711512,-93.64488431,1.0,0.0
1557,3,TA,Y,1,614,831,1,TA,2.0,484.0,8,Pave,2783.025121676662,42.02974456,-93.67994369,2.0,0.0
1558,3,TA,Y,1,636,780,1,TA,1.0,312.0,7,Pave,2135.4948274076633,42.03368927,-93.62241788,1.0,1.0
1559,3,TA,Y,1,0,1516,1,TA,2.0,472.0,6,Pave,2106.2530097227536,42.040791,-93.629457,1.0,1.0
1560,2,TA,Y,2,0,1299,1,Gd,2.0,486.0,6,Pave,4894.263407062543,41.99436455,-93.60630973,3.0,0.0
1561,4,Ex,Y,2,1053,1145,1,Gd,3.0,836.0,5,Pave,3279.84112813207,42.05576197,-93.65329082,3.0,1.0
1562,2,Gd,Y,2,0,1357,1,Ex,1.0,312.0,7,Pave,1615.3229125721834,42.02677863,-93.66605587,2.0,0.0
1563,3,Gd,Y,1,0,864,1,Ex,2.0,576.0,5,Pave,3095.4520510163807,42.0208016,-93.68312297,2.0,0.0
1564,3,TA,Y,2,0,1020,1,TA,2.0,528.0,8,Pave,2424.2694211687576,42.03318048,-93.67452465,2.0,1.0
1565,3,Ex,Y,2,1208,1055,1,Gd,2.0,905.0,5,Pave,3382.8620096701748,42.01766371,-93.68560404,2.0,1.0
1566,3,Ex,Y,2,1097,1268,1,Gd,3.0,856.0,5,Pave,3084.466390605765,42.0537976,-93.6544872,3.0,1.0
1567,2,Ex,Y,1,0,1685,1,Gd,3.0,658.0,5,Pave,2864.4676478890333,42.05211212,-93.64081259,2.0,0.0
1568,3,TA,Y,1,0,1040,1,TA,1.0,293.0,7,Pave,2730.1814924991195,42.039626,-93.618395,1.0,1.0
1569,1,Ex,Y,1,0,1302,1,Gd,2.0,631.0,5,Pave,3625.046680803185,42.05922767,-93.64943925,2.0,1.0
1570,6,TA,Y,2,1296,1338,2,TA,4.0,968.0,5,Pave,3375.314301058017,42.04122489,-93.610614,3.0,3.0
1571,2,TA,Y,1,390,786,1,TA,2.0,624.0,9,Pave,1972.9774920120487,42.03367445,-93.62453531,1.0,0.0
1572,2,Fa,N,1,0,572,1,TA,1.0,200.0,6,Pave,2675.123275405893,42.01992066,-93.61542734,1.0,0.0
1573,3,Ex,Y,2,927,946,1,Gd,2.0,619.0,5,Pave,3193.0269102453517,42.02970564,-93.68494542,3.0,1.0
1574,3,TA,Y,1,0,1466,1,Fa,2.0,528.0,4,Pave,2552.521194080434,42.02090942,-93.67640176,1.0,1.0
1575,2,Fa,N,1,0,1040,2,TA,2.0,400.0,4,Pave,3218.5297026586313,42.03479786,-93.609088,2.0,0.0
1576,4,Ex,Y,1,525,1230,1,Gd,1.0,231.0,6,Pave,938.6636613522737,42.01884832,-93.64232665,2.0,0.0
1577,4,Ex,Y,2,1139,847,1,Gd,2.0,434.0,5,Pave,3829.5667419317024,42.06083992,-93.64039015,2.0,1.0
1579,3,Ex,Y,1,0,1114,1,Gd,2.0,576.0,5,Pave,3839.6967065392637,42.03779023,-93.69052702,3.0,0.0
1580,3,TA,Y,2,0,985,1,TA,1.0,328.0,8,Pave,3390.8735798158054,42.02122649,-93.68688368,2.0,0.0
1581,5,Ex,Y,2,1332,1168,1,Ex,3.0,683.0,5,Pave,4134.458846395236,42.0615751,-93.62913844,3.0,1.0
1582,2,TA,N,1,0,1022,1,TA,1.0,280.0,4,Pave,3148.6416233321092,42.02808337,-93.60842561,2.0,0.0
1583,2,Ex,Y,1,0,1362,1,Gd,2.0,460.0,5,Pave,3624.2282276346064,42.05921795,-93.64948588,2.0,0.0
1584,4,TA,Y,1,608,928,1,TA,2.0,480.0,5,Pave,2129.8690239661523,42.03145561,-93.62152087,2.0,0.0
1585,3,Ex,Y,2,864,864,1,Gd,2.0,673.0,5,Pave,2746.664728525682,42.05089157,-93.63977789,2.0,1.0
1586,4,Ex,Y,2,1420,1420,1,Gd,4.0,1314.0,7,Pave,2851.2730496431504,42.05145127,-93.63747845,2.0,2.0
1587,3,TA,Y,2,0,1155,1,Gd,2.0,576.0,7,Pave,2424.719135367864,42.03487773,-93.67371451,2.0,0.0
1588,3,Gd,Y,1,0,1707,1,TA,2.0,479.0,5,Pave,2988.2789406785882,42.05269171,-93.63730292,2.0,0.0
1589,4,Ex,Y,2,574,939,1,TA,1.0,180.0,8,Pave,2155.616619004102,42.03237267,-93.62154389,1.0,1.0
1590,2,Ex,Y,1,0,792,1,Gd,1.0,240.0,8,Pave,2873.246394016376,42.03607759,-93.6140838,1.0,0.0
1591,4,Ex,Y,2,1101,847,1,Gd,2.0,434.0,5,Pave,3748.2531146127026,42.06009014,-93.640273,2.0,1.0
1592,3,Ex,Y,2,726,801,1,TA,2.0,410.0,7,Pave,2407.688132596799,42.03618591,-93.62029508,2.0,1.0
1593,3,Ex,Y,2,640,779,1,Gd,2.0,527.0,5,Pave,3754.045374401115,42.06025006,-93.64142676,3.0,1.0
1594,3,Ex,Y,1,672,825,1,TA,1.0,672.0,7,Pave,2195.7325920376047,42.03355653,-93.62156963,2.0,0.0
1595,3,TA,Y,1,0,1437,1,Gd,2.0,528.0,8,Pave,1812.2852459744122,42.04298892,-93.64575671,3.0,0.0
1596,2,TA,Y,1,0,1005,1,Fa,2.0,672.0,5,Pave,3104.1256251764567,42.03849757,-93.61243712,1.0,0.0
1597,3,Ex,Y,1,0,1668,1,Gd,2.0,502.0,5,Pave,3630.171885355772,42.01414341,-93.68706445,3.0,0.0
1598,3,TA,Y,1,0,1368,1,TA,1.0,195.0,5,Pave,1653.2147042642948,42.02042696,-93.66464523,2.0,0.0
1599,3,Ex,Y,1,0,1803,1,TA,2.0,484.0,4,Pave,1701.525347712893,42.03253749,-93.66554282,3.0,0.0
1600,2,TA,Y,1,0,922,1,TA,1.0,308.0,5,Pave,3328.1205317354998,42.04305854,-93.61275377,2.0,0.0
1601,3,TA,Y,2,0,1096,1,TA,2.0,484.0,5,Pave,2237.874298745994,42.03237535,-93.67249476,2.0,0.0
1602,4,Ex,Y,2,1198,1129,1,Gd,2.0,596.0,5,Pave,3618.9174305011156,42.015998,-93.687873,2.0,1.0
1603,3,Gd,Y,1,514,912,1,Gd,1.0,216.0,8,Pave,1173.2638293560808,42.016264,-93.644405,1.0,1.0
1604,4,Fa,Y,1,304,1390,1,TA,2.0,576.0,5,Pave,1130.8108552063134,42.01733037,-93.651822,2.0,0.0
1605,4,Gd,Y,2,1216,1216,2,TA,2.0,616.0,2,Pave,5612.199938322951,41.9874384,-93.6038168,4.0,2.0
1606,4,TA,Y,2,896,896,2,TA,2.0,480.0,5,Pave,3714.209472600677,42.05653622,-93.62627809,2.0,2.0
1607,3,TA,Y,1,0,1107,1,Gd,1.0,308.0,6,Pave,2769.468766606442,42.04797713,-93.62906842,2.0,0.0
1608,3,Ex,Y,1,0,996,1,TA,0.0,0.0,6,Pave,2289.4680438072114,42.02091676,-93.67310073,2.0,0.0
1609,3,Ex,Y,1,0,955,1,TA,1.0,386.0,7,Pave,2602.51569620249,42.03116806,-93.67742937,2.0,0.0
1610,3,TA,N,2,672,697,1,TA,1.0,300.0,6,Pave,998.723016469736,42.02283282,-93.65741271,3.0,0.0
1611,2,Gd,Y,1,0,840,1,Fa,1.0,250.0,4,Pave,3312.4089721747687,42.03112855,-93.60684207,1.0,0.0
1612,5,Ex,Y,2,1007,1007,1,TA,2.0,624.0,8,Pave,2422.7309968138907,42.03338514,-93.61858214,2.0,0.0
1613,2,Fa,N,2,680,680,1,TA,1.0,330.0,5,Pave,2627.353180631263,42.03316868,-93.61590522,1.0,0.0
1614,4,Gd,Y,2,1037,1278,1,TA,1.0,342.0,7,Pave,1418.0857780566284,42.0149453,-93.63984137,3.0,0.0
1615,3,Ex,Y,1,0,1510,1,Gd,2.0,517.0,6,Pave,1977.7919757618774,42.0392109,-93.6294784,3.0,0.0
1616,4,TA,Y,2,793,1084,1,TA,2.0,488.0,6,Pave,2737.582288429779,42.0490759,-93.6326738,3.0,1.0
1617,2,Ex,Y,1,0,816,1,TA,1.0,288.0,6,Pave,2547.43141030112,42.02110348,-93.67640515,2.0,0.0
1618,3,Ex,Y,1,0,1601,1,Gd,2.0,670.0,5,Pave,3304.0716411292947,42.01886496,-93.68508322,3.0,0.0
1619,2,Fa,N,1,0,1040,2,TA,2.0,420.0,5,Pave,3274.0088401659223,42.03595241,-93.60886786,2.0,0.0
1620,3,TA,N,2,883,1136,1,Gd,2.0,532.0,8,Pave,1755.3482711345175,42.026882,-93.62525,1.0,0.0
1622,2,Gd,Y,1,0,841,1,TA,1.0,294.0,4,Pave,2891.6607734875183,42.036558,-93.678898,1.0,0.0
1623,3,Ex,Y,1,0,894,1,Gd,2.0,450.0,7,Pave,2649.906518223991,42.03102235,-93.67805046,2.0,0.0
1624,2,Ex,Y,1,0,1424,1,TA,1.0,312.0,8,Pave,1151.9382917811968,42.01705749,-93.65159812,2.0,0.0
1625,2,Ex,Y,1,0,1589,1,Gd,3.0,630.0,5,Pave,4079.898324948075,42.06311146,-93.6404083,3.0,0.0
1626,0,Ex,Y,1,0,1743,1,Gd,2.0,529.0,6,Pave,3105.022763983222,42.02441243,-93.68396439,2.0,1.0
1627,3,Ex,Y,1,0,1306,1,Fa,0.0,0.0,2,Pave,1729.7378576770448,42.03560674,-93.62932983,1.0,0.0
1628,2,Gd,Y,1,0,792,1,TA,1.0,366.0,5,Pave,2948.0616695291537,42.0382226,-93.61435296,1.0,0.0
1630,3,Ex,Y,2,1067,1277,1,Gd,3.0,889.0,5,Pave,2974.4181496162787,42.05256419,-93.65569,2.0,1.0
1631,3,TA,Y,1,0,1433,1,TA,2.0,441.0,6,Pave,2053.7253610383614,42.03820447,-93.62704705,2.0,0.0
1632,1,TA,N,1,144,916,1,TA,1.0,308.0,7,Pave,1603.678314488645,42.03251771,-93.62873372,2.0,0.0
1633,4,Gd,Y,1,671,967,1,Gd,1.0,384.0,5,Pave,1861.9342720796521,42.02142712,-93.6251059,2.0,0.0
1634,3,Ex,Y,1,167,1619,1,TA,2.0,529.0,6,Grvl,3293.552719753425,41.9985468,-93.65888812,4.0,0.0
1635,4,TA,Y,2,1142,1512,1,Gd,2.0,619.0,7,Pave,2454.4583005273075,42.04648119,-93.63331189,3.0,1.0
1636,4,Ex,Y,2,1177,1422,1,Gd,3.0,779.0,5,Pave,3109.037410696614,42.05443755,-93.65124218,2.0,1.0
1637,3,Ex,Y,1,784,825,1,TA,1.0,228.0,8,Pave,2156.658697760237,42.0287472,-93.62053553,1.0,0.0
1638,3,Ex,Y,2,825,832,1,Gd,2.0,483.0,5,Pave,3702.4134111894773,42.03498006,-93.68991858,2.0,1.0
1639,2,Ex,Y,1,0,2674,1,Ex,3.0,762.0,5,Pave,4116.00117203522,42.0630493,-93.6559183,4.0,1.0
1640,3,TA,Y,1,0,984,1,TA,1.0,384.0,5,Pave,2529.7071211563098,42.03607039,-93.67440986,2.0,0.0
1641,2,TA,Y,2,0,1102,1,TA,2.0,582.0,6,Pave,3501.1050236802857,42.05643197,-93.63254618,2.0,0.0
1642,2,Ex,Y,1,494,680,1,Gd,2.0,576.0,8,Pave,3205.335071643876,42.03329496,-93.60872141,1.0,0.0
1643,3,Gd,Y,2,708,708,1,TA,2.0,776.0,6,Pave,2600.9352549238024,42.0487392,-93.63594945,2.0,1.0
1644,4,Ex,Y,2,1209,913,1,Gd,2.0,559.0,5,Pave,3710.810943199888,42.03686268,-93.68929512,3.0,1.0
1645,3,Ex,Y,1,0,1097,1,TA,1.0,242.0,5,Pave,3895.0746868594374,42.01905186,-93.69251582,2.0,1.0
1646,2,Gd,Y,1,0,1090,1,TA,2.0,450.0,5,Pave,2382.4473952270882,42.01875699,-93.67328652,2.0,1.0
1647,3,Gd,Y,1,0,894,1,TA,2.0,450.0,5,Pave,2522.316024844188,42.02989551,-93.67673303,1.0,0.0
1648,3,TA,Y,2,467,855,1,TA,2.0,440.0,5,Pave,3139.849547360898,42.05052122,-93.62608464,2.0,2.0
1649,2,TA,Y,2,0,883,1,TA,2.0,698.0,6,Pave,5612.199938322951,41.9874384,-93.6038168,2.0,0.0
1650,3,Ex,Y,2,739,713,1,Gd,2.0,506.0,5,Pave,2199.1415455330466,42.04646188,-93.64544681,3.0,1.0
1651,4,TA,Y,2,850,1127,1,TA,2.0,540.0,6,Pave,1943.666924064936,42.03473585,-93.62560141,1.0,2.0
1652,2,Ex,Y,2,600,600,1,Gd,2.0,480.0,5,Pave,2328.2435668626295,42.04760576,-93.64492654,3.0,1.0
1653,3,Ex,Y,1,0,1124,1,TA,1.0,353.0,6,Pave,3256.4258901613384,42.04288865,-93.61364246,2.0,0.0
1654,3,TA,Y,1,0,858,1,TA,0.0,0.0,4,Pave,3455.807513089299,42.05455988,-93.62795354,1.0,0.0
1655,4,Ex,Y,2,1203,1335,1,Gd,3.0,933.0,5,Pave,2943.994142390264,42.05257444,-93.65405593,2.0,1.0
1656,2,Ex,Y,1,0,1612,1,Ex,2.0,556.0,5,Pave,3860.295002066065,42.05913879,-93.62984649,3.0,0.0
1657,3,Ex,Y,2,756,769,1,Gd,2.0,440.0,5,Pave,2163.689378634549,42.04615079,-93.64576131,2.0,1.0
1658,3,Ex,Y,2,702,807,1,Gd,2.0,393.0,5,Pave,3751.5636469978363,42.06012071,-93.640278,2.0,1.0
1659,3,Ex,Y,1,0,1078,1,Ex,1.0,264.0,7,Pave,2769.413799419172,42.03607114,-93.61543327,1.0,0.0
1660,3,Fa,Y,2,833,833,1,Gd,1.0,228.0,7,Pave,2158.082529929583,42.0289112,-93.62054253,1.0,0.0
1661,3,Ex,Y,1,0,1266,1,Gd,2.0,453.0,5,Pave,2737.374323574754,42.05122408,-93.64361044,2.0,0.0
1662,2,TA,Y,1,0,912,1,TA,1.0,360.0,7,Pave,1772.043757872813,42.0202738,-93.62686902,1.0,0.0
1663,3,TA,Y,2,0,1373,1,TA,2.0,591.0,5,Pave,2127.9043781183136,42.03129139,-93.67151022,2.0,0.0
1664,3,Gd,Y,1,467,1149,1,Gd,1.0,216.0,7,Pave,3108.639398748192,42.02826922,-93.60892367,2.0,0.0
1665,3,Gd,Y,2,695,943,1,TA,2.0,472.0,5,Pave,3846.0355950201215,42.0608049,-93.63874104,3.0,1.0
1666,2,Ex,Y,1,0,932,1,Gd,1.0,306.0,5,Pave,2388.8671150793675,42.03920211,-93.62297802,1.0,0.0
1667,3,TA,Y,2,688,616,1,TA,1.0,336.0,6,Pave,5242.5740431901695,41.99133917,-93.60453041,1.0,1.0
1669,3,TA,Y,2,0,1044,1,TA,2.0,528.0,6,Pave,2382.1251055412677,42.01983696,-93.67381812,2.0,0.0
1670,3,Ex,Y,1,0,1074,1,Gd,1.0,467.0,7,Pave,1424.267889484291,42.02654288,-93.66374179,2.0,0.0
1671,3,TA,N,1,218,1055,1,Gd,1.0,275.0,7,Pave,1007.1531555048339,42.02086427,-93.65582469,1.0,0.0
1672,4,Gd,Y,2,826,916,1,Gd,2.0,424.0,9,Pave,2967.8966692428166,42.02812757,-93.61061975,1.0,1.0
1673,3,TA,Y,1,0,1149,1,TA,1.0,544.0,6,Pave,2365.538865607009,42.01983929,-93.67360714,2.0,0.0
1674,3,Ex,Y,2,783,892,1,TA,2.0,502.0,5,Pave,3404.196492798825,42.05709105,-93.64152655,2.0,1.0
1675,3,TA,Y,1,0,864,1,TA,2.0,624.0,5,Pave,2781.6313843684807,42.04504742,-93.62360488,2.0,0.0
1676,4,Fa,Y,1,0,1680,2,TA,2.0,528.0,6,Pave,2335.1644129388487,42.04547582,-93.63383418,2.0,0.0
1677,2,TA,Y,2,531,567,1,TA,1.0,216.0,8,Pave,1075.9381469704274,42.01711241,-93.64474187,2.0,0.0
1678,3,TA,N,1,0,998,1,TA,2.0,460.0,7,Pave,1261.8811557399786,42.03278785,-93.65939348,1.0,0.0
1679,3,Gd,Y,1,0,1080,1,TA,1.0,288.0,7,Pave,3291.547926453376,42.042148,-93.612503,1.0,0.0
1680,2,TA,Y,1,0,845,1,TA,2.0,360.0,6,Pave,5551.72575796725,41.98745149,-93.604969,2.0,0.0
1681,3,Ex,Y,1,0,1734,1,Gd,2.0,660.0,5,Pave,3535.178129797401,42.02383501,-93.68912406,3.0,0.0
1682,3,Ex,Y,2,896,944,1,Gd,2.0,622.0,5,Pave,3705.370240587977,42.01651302,-93.68920863,3.0,1.0
1683,3,TA,Y,2,0,1146,1,TA,1.0,294.0,5,Pave,3531.220815583733,42.04014941,-93.60776791,1.0,1.0
1684,3,Ex,N,2,684,684,1,TA,1.0,216.0,7,Pave,2815.908594216318,42.02804507,-93.61245655,1.0,0.0
1685,2,Gd,Y,1,0,1103,1,Gd,2.0,440.0,6,Pave,2245.5583054807094,42.03247929,-93.62044965,1.0,0.0
1686,4,Ex,Y,1,743,2129,1,Gd,2.0,541.0,5,Pave,2172.6414288602764,42.04577241,-93.65221499,2.0,1.0
